Completed 1111 games, 1425 rewards, 316688 frames, score 0, max score 5
Completed 1112 games, 1426 rewards, 316942 frames, score 0, max score 5
Completed 1113 games, 1428 rewards, 317604 frames, score 1, max score 5
Completed 1114 games, 1429 rewards, 317785 frames, score 0, max score 5
Completed 1115 games, 1430 rewards, 318039 frames, score 0, max score 5
Completed 1116 games, 1431 rewards, 318247 frames, score 0, max score 5
Completed 1117 games, 1432 rewards, 318501 frames, score 0, max score 5
Completed 1118 games, 1434 rewards, 319052 frames, score 1, max score 5
Completed 1119 games, 1435 rewards, 319233 frames, score 0, max score 5
Completed 1120 games, 1436 rewards, 319414 frames, score 0, max score 5
Completed 1121 games, 1438 rewards, 320016 frames, score 1, max score 5
Completed 1122 games, 1439 rewards, 320224 frames, score 0, max score 5
Completed 1123 games, 1440 rewards, 320405 frames, score 0, max score 5
Completed 1124 games, 1441 rewards, 320586 frames, score 0, max score 5
Completed 1125 games, 1442 rewards, 320794 frames, score 0, max score 5
Completed 1126 games, 1443 rewards, 321002 frames, score 0, max score 5
Completed 1127 games, 1446 rewards, 321786 frames, score 2, max score 5
Completed 1128 games, 1448 rewards, 322169 frames, score 1, max score 5
Completed 1129 games, 1450 rewards, 322681 frames, score 1, max score 5
Completed 1130 games, 1451 rewards, 322862 frames, score 0, max score 5
Completed 1131 games, 1452 rewards, 323043 frames, score 0, max score 5
Completed 1132 games, 1454 rewards, 323594 frames, score 1, max score 5
Completed 1133 games, 1455 rewards, 323775 frames, score 0, max score 5
Completed 1134 games, 1456 rewards, 324029 frames, score 0, max score 5
Completed 1135 games, 1458 rewards, 324466 frames, score 1, max score 5
Completed 1136 games, 1459 rewards, 324647 frames, score 0, max score 5
Completed 1137 games, 1463 rewards, 325342 frames, score 3, max score 5
Completed 1138 games, 1464 rewards, 325596 frames, score 0, max score 5
Completed 1139 games, 1465 rewards, 325777 frames, score 0, max score 5
Completed 1140 games, 1467 rewards, 326129 frames, score 1, max score 5
Completed 1141 games, 1470 rewards, 327114 frames, score 2, max score 5
Completed 1142 games, 1471 rewards, 327295 frames, score 0, max score 5
Completed 1143 games, 1472 rewards, 327476 frames, score 0, max score 5
Completed 1144 games, 1473 rewards, 327657 frames, score 0, max score 5
Completed 1145 games, 1474 rewards, 327911 frames, score 0, max score 5
Completed 1146 games, 1475 rewards, 328119 frames, score 0, max score 5
Completed 1147 games, 1477 rewards, 328670 frames, score 1, max score 5
Completed 1148 games, 1478 rewards, 328851 frames, score 0, max score 5
Completed 1149 games, 1479 rewards, 329059 frames, score 0, max score 5
Completed 1150 games, 1480 rewards, 329240 frames, score 0, max score 5
Completed 1151 games, 1481 rewards, 329421 frames, score 0, max score 5
Completed 1152 games, 1483 rewards, 329933 frames, score 1, max score 5
Completed 1153 games, 1484 rewards, 330141 frames, score 0, max score 5
Completed 1154 games, 1485 rewards, 330395 frames, score 0, max score 5
Completed 1155 games, 1486 rewards, 330649 frames, score 0, max score 5
Completed 1156 games, 1487 rewards, 330857 frames, score 0, max score 5
Completed 1157 games, 1488 rewards, 331111 frames, score 0, max score 5
Completed 1158 games, 1489 rewards, 331319 frames, score 0, max score 5
Completed 1159 games, 1491 rewards, 331725 frames, score 1, max score 5
Completed 1160 games, 1492 rewards, 331933 frames, score 0, max score 5
Completed 1161 games, 1493 rewards, 332114 frames, score 0, max score 5
Completed 1162 games, 1494 rewards, 332368 frames, score 0, max score 5
Completed 1163 games, 1495 rewards, 332549 frames, score 0, max score 5
Completed 1164 games, 1496 rewards, 332803 frames, score 0, max score 5
Completed 1165 games, 1498 rewards, 333337 frames, score 1, max score 5
Completed 1166 games, 1499 rewards, 333591 frames, score 0, max score 5
Completed 1167 games, 1500 rewards, 333799 frames, score 0, max score 5
Completed 1168 games, 1501 rewards, 334007 frames, score 0, max score 5
Completed 1169 games, 1502 rewards, 334215 frames, score 0, max score 5
Completed 1170 games, 1503 rewards, 334396 frames, score 0, max score 5
Completed 1171 games, 1504 rewards, 334650 frames, score 0, max score 5
Completed 1172 games, 1505 rewards, 334831 frames, score 0, max score 5
Completed 1173 games, 1506 rewards, 335012 frames, score 0, max score 5
Completed 1174 games, 1507 rewards, 335220 frames, score 0, max score 5
Completed 1175 games, 1508 rewards, 335401 frames, score 0, max score 5
Completed 1176 games, 1510 rewards, 335799 frames, score 1, max score 5
Completed 1177 games, 1511 rewards, 335980 frames, score 0, max score 5
Completed 1178 games, 1512 rewards, 336234 frames, score 0, max score 5
Completed 1179 games, 1516 rewards, 337152 frames, score 3, max score 5
Completed 1180 games, 1517 rewards, 337360 frames, score 0, max score 5
Completed 1181 games, 1519 rewards, 337797 frames, score 1, max score 5
Completed 1182 games, 1520 rewards, 338005 frames, score 0, max score 5
Completed 1183 games, 1521 rewards, 338213 frames, score 0, max score 5
Completed 1184 games, 1522 rewards, 338421 frames, score 0, max score 5
Completed 1185 games, 1524 rewards, 339083 frames, score 1, max score 5
Completed 1186 games, 1526 rewards, 339520 frames, score 1, max score 5
Completed 1187 games, 1527 rewards, 339728 frames, score 0, max score 5
Completed 1188 games, 1528 rewards, 339909 frames, score 0, max score 5
Completed 1189 games, 1529 rewards, 340163 frames, score 0, max score 5
Completed 1190 games, 1530 rewards, 340417 frames, score 0, max score 5
Completed 1191 games, 1531 rewards, 340598 frames, score 0, max score 5
Completed 1192 games, 1532 rewards, 340852 frames, score 0, max score 5
Completed 1193 games, 1533 rewards, 341033 frames, score 0, max score 5
Completed 1194 games, 1534 rewards, 341214 frames, score 0, max score 5
Completed 1195 games, 1535 rewards, 341395 frames, score 0, max score 5
Completed 1196 games, 1536 rewards, 341603 frames, score 0, max score 5
Completed 1197 games, 1538 rewards, 342100 frames, score 1, max score 5
Completed 1198 games, 1539 rewards, 342354 frames, score 0, max score 5
Completed 1199 games, 1540 rewards, 342562 frames, score 0, max score 5
Completed 1200 games, 1542 rewards, 343022 frames, score 1, max score 5
Completed 1201 games, 1543 rewards, 343276 frames, score 0, max score 5
Completed 1202 games, 1544 rewards, 343484 frames, score 0, max score 5
Completed 1203 games, 1545 rewards, 343665 frames, score 0, max score 5
Completed 1204 games, 1546 rewards, 343873 frames, score 0, max score 5
Completed 1205 games, 1547 rewards, 344081 frames, score 0, max score 5
Completed 1206 games, 1548 rewards, 344262 frames, score 0, max score 5
Completed 1207 games, 1549 rewards, 344516 frames, score 0, max score 5
Completed 1208 games, 1550 rewards, 344770 frames, score 0, max score 5
Completed 1209 games, 1551 rewards, 344951 frames, score 0, max score 5
Completed 1210 games, 1553 rewards, 345322 frames, score 1, max score 5
Completed 1211 games, 1554 rewards, 345530 frames, score 0, max score 5
Completed 1212 games, 1556 rewards, 345941 frames, score 1, max score 5
Completed 1213 games, 1557 rewards, 346122 frames, score 0, max score 5
Completed 1214 games, 1558 rewards, 346330 frames, score 0, max score 5
Completed 1215 games, 1559 rewards, 346584 frames, score 0, max score 5
Completed 1216 games, 1561 rewards, 347021 frames, score 1, max score 5
Completed 1217 games, 1562 rewards, 347202 frames, score 0, max score 5
Completed 1218 games, 1564 rewards, 347630 frames, score 1, max score 5
Completed 1219 games, 1565 rewards, 347811 frames, score 0, max score 5
Completed 1220 games, 1566 rewards, 348065 frames, score 0, max score 5
Completed 1221 games, 1567 rewards, 348319 frames, score 0, max score 5
Completed 1222 games, 1568 rewards, 348500 frames, score 0, max score 5
Completed 1223 games, 1569 rewards, 348708 frames, score 0, max score 5
Completed 1224 games, 1570 rewards, 348962 frames, score 0, max score 5
Completed 1225 games, 1571 rewards, 349170 frames, score 0, max score 5
Completed 1226 games, 1572 rewards, 349378 frames, score 0, max score 5
Completed 1227 games, 1573 rewards, 349559 frames, score 0, max score 5
Completed 1228 games, 1574 rewards, 349813 frames, score 0, max score 5
Completed 1229 games, 1575 rewards, 349994 frames, score 0, max score 5
Completed 1230 games, 1577 rewards, 350377 frames, score 1, max score 5
Completed 1231 games, 1579 rewards, 350967 frames, score 1, max score 5
Completed 1232 games, 1580 rewards, 351148 frames, score 0, max score 5
Completed 1233 games, 1581 rewards, 351356 frames, score 0, max score 5
Completed 1234 games, 1582 rewards, 351564 frames, score 0, max score 5
Completed 1235 games, 1584 rewards, 352298 frames, score 1, max score 5
Completed 1236 games, 1585 rewards, 352506 frames, score 0, max score 5
Completed 1237 games, 1588 rewards, 353149 frames, score 2, max score 5
Completed 1238 games, 1589 rewards, 353403 frames, score 0, max score 5
Completed 1239 games, 1590 rewards, 353611 frames, score 0, max score 5
Completed 1240 games, 1591 rewards, 353792 frames, score 0, max score 5
Completed 1241 games, 1592 rewards, 354000 frames, score 0, max score 5
Completed 1242 games, 1593 rewards, 354254 frames, score 0, max score 5
Completed 1243 games, 1594 rewards, 354508 frames, score 0, max score 5
Completed 1244 games, 1595 rewards, 354689 frames, score 0, max score 5
Completed 1245 games, 1597 rewards, 355030 frames, score 1, max score 5
Completed 1246 games, 1599 rewards, 355527 frames, score 1, max score 5
Completed 1247 games, 1600 rewards, 355735 frames, score 0, max score 5
Completed 1248 games, 1601 rewards, 355989 frames, score 0, max score 5
Completed 1249 games, 1602 rewards, 356243 frames, score 0, max score 5
Completed 1250 games, 1603 rewards, 356497 frames, score 0, max score 5
Completed 1251 games, 1604 rewards, 356705 frames, score 0, max score 5
Completed 1252 games, 1605 rewards, 356886 frames, score 0, max score 5
Completed 1253 games, 1606 rewards, 357094 frames, score 0, max score 5
Completed 1254 games, 1608 rewards, 357756 frames, score 1, max score 5
Completed 1255 games, 1609 rewards, 357964 frames, score 0, max score 5
Completed 1256 games, 1610 rewards, 358145 frames, score 0, max score 5
Completed 1257 games, 1611 rewards, 358326 frames, score 0, max score 5
Completed 1258 games, 1612 rewards, 358580 frames, score 0, max score 5
Completed 1259 games, 1613 rewards, 358761 frames, score 0, max score 5
Completed 1260 games, 1614 rewards, 358969 frames, score 0, max score 5
Completed 1261 games, 1615 rewards, 359150 frames, score 0, max score 5
Completed 1262 games, 1616 rewards, 359331 frames, score 0, max score 5
Completed 1263 games, 1617 rewards, 359512 frames, score 0, max score 5
Completed 1264 games, 1618 rewards, 359720 frames, score 0, max score 5
Completed 1265 games, 1621 rewards, 360304 frames, score 2, max score 5
Completed 1266 games, 1622 rewards, 360485 frames, score 0, max score 5
Completed 1267 games, 1624 rewards, 360922 frames, score 1, max score 5
Completed 1268 games, 1625 rewards, 361103 frames, score 0, max score 5
Completed 1269 games, 1626 rewards, 361311 frames, score 0, max score 5
Completed 1270 games, 1627 rewards, 361519 frames, score 0, max score 5
Completed 1271 games, 1628 rewards, 361700 frames, score 0, max score 5
Completed 1272 games, 1629 rewards, 361908 frames, score 0, max score 5
Completed 1273 games, 1630 rewards, 362116 frames, score 0, max score 5
Completed 1274 games, 1631 rewards, 362324 frames, score 0, max score 5
Completed 1275 games, 1632 rewards, 362505 frames, score 0, max score 5
Completed 1276 games, 1634 rewards, 362916 frames, score 1, max score 5
Completed 1277 games, 1635 rewards, 363097 frames, score 0, max score 5
Completed 1278 games, 1636 rewards, 363278 frames, score 0, max score 5
Completed 1279 games, 1637 rewards, 363486 frames, score 0, max score 5
Completed 1280 games, 1638 rewards, 363740 frames, score 0, max score 5
Completed 1281 games, 1639 rewards, 363994 frames, score 0, max score 5
Completed 1282 games, 1640 rewards, 364175 frames, score 0, max score 5
Completed 1283 games, 1641 rewards, 364383 frames, score 0, max score 5
Completed 1284 games, 1642 rewards, 364564 frames, score 0, max score 5
Completed 1285 games, 1643 rewards, 364772 frames, score 0, max score 5
Completed 1286 games, 1645 rewards, 365186 frames, score 1, max score 5
Completed 1287 games, 1646 rewards, 365394 frames, score 0, max score 5
Completed 1288 games, 1647 rewards, 365648 frames, score 0, max score 5
Completed 1289 games, 1648 rewards, 365902 frames, score 0, max score 5
Completed 1290 games, 1649 rewards, 366156 frames, score 0, max score 5
Completed 1291 games, 1650 rewards, 366337 frames, score 0, max score 5
Completed 1292 games, 1651 rewards, 366518 frames, score 0, max score 5
Completed 1293 games, 1652 rewards, 366772 frames, score 0, max score 5
Completed 1294 games, 1653 rewards, 367026 frames, score 0, max score 5
Completed 1295 games, 1654 rewards, 367280 frames, score 0, max score 5
Completed 1296 games, 1655 rewards, 367488 frames, score 0, max score 5
Completed 1297 games, 1656 rewards, 367696 frames, score 0, max score 5
Completed 1298 games, 1657 rewards, 367950 frames, score 0, max score 5
Completed 1299 games, 1658 rewards, 368131 frames, score 0, max score 5
Completed 1300 games, 1660 rewards, 368793 frames, score 1, max score 5
Completed 1301 games, 1662 rewards, 369455 frames, score 1, max score 5
Completed 1302 games, 1663 rewards, 369663 frames, score 0, max score 5
Completed 1303 games, 1664 rewards, 369871 frames, score 0, max score 5
Completed 1304 games, 1665 rewards, 370125 frames, score 0, max score 5
Completed 1305 games, 1667 rewards, 370477 frames, score 1, max score 5
